Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,Debt_to_Equity,Total Assets,Cash,Goodwill & Intangible,Net Income,Return_on_TangibleAssets
CLNE,Clean Energy Fuels Corp.,Clean Energy Fuels Corp. - Common Stock,Q,N,N,100,0.16663604595356651,777085000.0,49207000.0,65557000.0,20421000.0,0.030832481530858904
CLNT,"Cleantech Solutions International, Inc.","Cleantech Solutions International, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CLRB,"Cellectar Biosciences, Inc.","Cellectar Biosciences, Inc. - Common Stock",S,N,N,100,0.04514839650670159,15658991.0,13301612.0,0.0,-13239027.0,-5.615994288572181
CLRBW,"Cellectar Biosciences, Inc.","Cellectar Biosciences, Inc. - Warrants",S,N,N,100,0.04654210887266487,12250811.0,10614722.0,0.0,-14092912.0,-8.61378079065381
CLRO,"ClearOne, Inc.","ClearOne, Inc. - Common Stock",S,N,N,100,0.04543819416340663,55110000.0,4064000.0,14009000.0,-8408000.0,-0.227016227016227
CLRX,"CollabRx, Inc.","CollabRx, Inc. - Common Stock",S,N,D,100,0.0,0.0,0.0,0.0,0.0,
CLSN,Celsion Corporation,Celsion Corporation - Common Stock,S,N,N,100,0.673374093818718,38278367.0,6875273.0,17712592.0,-16851533.0,-1.2308922638483235
CLTX,Celsus Therapeutics Plc,Celsus Therapeutics Plc - American Depositary Shares,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CLUB,"Town Sports International Holdings, Inc.","Town Sports International Holdings, Inc. - Common Stock",G,N,N,100,-6.9072296282815415,794278000.0,18808000.0,41208000.0,-18558000.0,-0.025274357109587586
CLVS,"Clovis Oncology, Inc.","Clovis Oncology, Inc. - Common Stock",Q,N,N,100,-3.7000005738650383,669604000.0,161833000.0,125994000.0,-400424000.0,-1.0488426489809497
CLWT,Euro Tech Holdings Company Limited,Euro Tech Holdings Company Limited - Ordinary Shares,S,N,N,100,0.0,23065000.0,5267000.0,0.0,88000.0,0.004944375772558714
CMCO,Columbus McKinnon Corporation,Columbus McKinnon Corporation - Common Stock,Q,N,N,100,0.5850764739617695,1071379000.0,71979000.0,540315000.0,42577000.0,0.09274317392204058
CMCSA,Comcast Corporation,Comcast Corporation - Class A Common Stock,Q,N,N,100,1.2910268222768222,256374000000.0,3507000000.0,80013000000.0,11731000000.0,0.06786652319298367
CMCSK,Comcast Corporation,Comcast Corporation - Class A Special Common Stock,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CMCT,CIM Commercial Trust Corporation,CIM Commercial Trust Corporation - Common Stock,G,N,N,100,1.1221289927617126,667592000.0,23801000.0,7260000.0,345673000.0,0.5430576044214658
CME,CME Group Inc.,CME Group Inc. - Class A Common Stock,Q,N,N,100,0.14325899674306994,75215300000.0,1551400000.0,15860200000.0,2116500000.0,0.03661530317263428
CMFN,CM Finance Inc,CM Finance Inc - Common Stock,Q,N,N,100,0.9114379071265147,319584884.0,10674017.0,0.0,15625480.0,0.0505824872777946
CMGE,China Mobile Games and Entertainment Group Limited,China Mobile Games and Entertainment Group Limited - American Depositary Shares,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
CMLS,Cumulus Media Inc.,Cumulus Media Inc. - Common Stock,Q,N,N,100,0.0,1782060000.0,7751000.0,169329000.0,0.0,0.0
CMPR,Cimpress N.V,Cimpress N.V - Ordinary Shares (The Netherlands),Q,N,N,100,-7.390889853980634,2023334000.0,36917000.0,956088000.0,95052000.0,0.09225402759701028
CMRX,"Chimerix, Inc.","Chimerix, Inc. - Common Stock",G,N,N,100,0.008771929824561403,127751000.0,19349000.0,0.0,-69474000.0,-0.6408922344606188
CMSB,"CMS Bancorp, Inc.","CMS Bancorp, Inc. - common stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CMTL,Comtech Telecommunications Corp.,Comtech Telecommunications Corp. - Common Stock,Q,N,N,100,0.30344355890660973,949942000.0,46471000.0,592731000.0,25041000.0,0.08058505502992856
CNAT,Conatus Pharmaceuticals Inc.,Conatus Pharmaceuticals Inc. - Common Stock,G,N,N,100,0.01674344875414871,21827000.0,20703000.0,0.0,-11385000.0,-10.12900355871886
CNBKA,"Century Bancorp, Inc.","Century Bancorp, Inc. - Class A Common Stock",Q,N,N,100,1.223876288783785,5492424000.0,3177000.0,0.0,39699000.0,0.0072321394901705095
CNCE,"Concert Pharmaceuticals, Inc.","Concert Pharmaceuticals, Inc. - Common Stock",G,N,N,100,0.16030436539617768,137471000.0,53043000.0,0.0,-78166000.0,-0.9258302932676363
CNDO,"Coronado Biosciences, Inc.","Coronado Biosciences, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNET,"ChinaNet Online Holdings, Inc.","ChinaNet Online Holdings, Inc. - Common Stock",S,N,N,100,0.03661705646113867,18960000.0,812000.0,31000.0,-14025000.0,-0.7741347905282332
CNIT,"China Information Technology, Inc.","China Information Technology, Inc. - Ordinary Shares",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNLM,CB Pharma Acquisition Corp.,CB Pharma Acquisition Corp. - Ordinary Shares,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNLMR,CB Pharma Acquisition Corp.,CB Pharma Acquisition Corp. - Rights,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNLMU,CB Pharma Acquisition Corp.,CB Pharma Acquisition Corp. - Units,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNLMW,CB Pharma Acquisition Corp.,CB Pharma Acquisition Corp. - Warrants,S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNMD,CONMED Corporation,CONMED Corporation - Common Stock,Q,N,N,100,1.0821150032302698,1775095000.0,25856000.0,1150842000.0,28620000.0,0.04782777988526012
CNOB,"ConnectOne Bancorp, Inc.","ConnectOne Bancorp, Inc. - Common Stock",Q,N,N,100,0.7067137132619429,6174032000.0,201483000.0,0.0,73395000.0,0.012288722955642557
CNSI,Comverse Inc.,Comverse Inc. - Common Stock,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNSL,"Consolidated Communications Holdings, Inc.","Consolidated Communications Holdings, Inc. - Common Stock",Q,N,N,100,6.43041500789538,3443301000.0,6178000.0,1045924000.0,-50834000.0,-0.02125879109183301
CNTF,China TechFaith Wireless Communication Technology Limited,"China TechFaith Wireless Communication Technology Limited - American Depositary Shares, each representing 15 ordinary shares",Q,N,N,100,0.0,240185000.0,1778000.0,0.0,-9332000.0,-0.03914314596467386
CNTY,"Century Casinos, Inc.","Century Casinos, Inc. - Common Stock",S,N,N,100,1.0958752280993962,726900000.0,54754000.0,75796000.0,-19155000.0,-0.03212039909449149
CNV,Cnova N.V.,Cnova N.V. - Ordinary Shares,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CNXR,"Connecture, Inc.","Connecture, Inc. - Common Stock",G,N,N,100,-0.8447005503399159,83078000.0,7743000.0,36782000.0,-15544000.0,-0.4031852255336809
CNYD,"China Yida Holding, Co.","China Yida Holding, Co. - Common Stock",S,N,N,100,1.726616308800579,217038424.0,3818204.0,42771640.0,-33665449.0,-0.1975108798207647
COB,CommunityOne Bancorp,CommunityOne Bancorp - Common Stock,S,N,N,100,0.21624066323637364,2356792000.0,53572000.0,9365000.0,6914000.0,0.003014139952176576
COBK,"Colonial Financial Services, Inc.","Colonial Financial Services, Inc. - Common Stock",G,N,N,100,0.0,0.0,0.0,0.0,0.0,
COBZ,CoBiz Financial Inc.,CoBiz Financial Inc. - Common Stock,Q,N,N,100,0.171159535862053,3881875000.0,84858000.0,621000.0,33000000.0,0.008692454633289045
COCO,"Corinthian Colleges, Inc.","Corinthian Colleges, Inc. - Common Stock",Q,N,H,100,0.0,0.0,0.0,0.0,0.0,
COHR,"Coherent, Inc.","Coherent, Inc. - Common Stock",Q,N,N,100,0.31624571680162333,2204058000.0,349592000.0,507474000.0,53825000.0,0.03995940584650837
COHU,"Cohu, Inc.","Cohu, Inc. - Common Stock",Q,N,N,100,0.06665466017488077,1077710000.0,155194000.0,513688000.0,-69700000.0,-0.17048734431105503
COKE,Coca,Coca-Cola Bottling Co. Consolidated - Common Stock,Q,N,N,100,3.0117826096981717,3126926000.0,9614000.0,1041999000.0,11375000.0,0.005481100923089673
COLB,"Columbia Banking System, Inc.","Columbia Banking System, Inc. - Common Stock",Q,N,N,100,0.016332231770744114,14079524000.0,247673000.0,801300000.0,194451000.0,0.014922699738483813
COLM,Columbia Sportswear Company,Columbia Sportswear Company - Common Stock,Q,N,N,100,0.23548985183138527,2931591000.0,686009000.0,192189000.0,330489000.0,0.16094775817391022
COMM,"CommScope Holding Company, Inc.","CommScope Holding Company, Inc. - Common Stock",Q,N,N,100,8.366939146230699,15173800000.0,609100000.0,10216200000.0,140217000.0,0.03224491203863401
COMT,iShares Commodities Select Strategy ETF,iShares Commodities Select Strategy ETF,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
CONE,CyrusOne Inc,CyrusOne Inc - Common Stock,Q,N,N,100,1.4796226571227606,5892900000.0,51700000.0,658800000.0,1200000.0,0.0002315529484408768
CONN,"Conn's, Inc.","Conn's, Inc. - Common Stock",Q,N,N,100,1.6361172231257375,2168769000.0,5485000.0,0.0,56004000.0,0.02588841779442736
COOL,Majesco Entertainment Company,Majesco Entertainment Company - Common Stock,S,N,N,100,0.0,0.0,0.0,0.0,-131000000.0,-inf
CORE,Core,"Core-Mark Holding Company, Inc. - Common Stock",Q,N,N,100,0.7122824801486738,1898400000.0,14100000.0,120000000.0,57700000.0,0.032704188630051576
CORI,"Corium International, Inc.","Corium International, Inc. - Common Stock",G,N,N,100,0.015506990197653866,112131000.0,82523000.0,7404000.0,-47793000.0,-2.152450009007386
CORT,Corcept Therapeutics Incorporated,Corcept Therapeutics Incorporated - Common Stock,S,N,N,100,0.009324266801730687,412312000.0,31269000.0,0.0,94181000.0,0.2471663303091777
COSI,"Cosi, Inc.","Cosi, Inc. - Common Stock",S,N,N,100,0.6194690265486725,31243000.0,3095000.0,13779000.0,-15655000.0,-1.0894982253462315
COST,Costco Wholesale Corporation,Costco Wholesale Corporation - Common Stock,Q,N,N,100,0.33700493559648487,48782000000.0,7786000000.0,0.0,3659000000.0,0.08925261001073276
COVS,Covisint Corporation,Covisint Corporation - Common Stock,Q,N,N,100,0.0,85066000.0,33227000.0,35416000.0,-12726000.0,-0.77488887535773
COWN,"Cowen Group, Inc.","Cowen Group, Inc. - Class A Common Stock",Q,N,N,100,0.5639216454216669,4816754000.0,260994000.0,175086000.0,42819000.0,0.009774523281120667
COWNL,"Cowen Group, Inc.","Cowen Group, Inc. - 8.25% Senior Notes due 2021",Q,N,N,100,0.5731137055398806,5162025000.0,301123000.0,172928000.0,24631000.0,0.005254082040557392
CPAH,CounterPath Corporation,CounterPath Corporation - Common Stock,S,N,D,100,1.7497957767798105,12054141.0,1320554.0,6908689.0,0.0,0.0
CPGI,"China Shengda Packaging Group, Inc.","China Shengda Packaging Group, Inc. - Common Stock",S,N,D,100,0.0,0.0,0.0,0.0,0.0,
CPHC,Canterbury Park Holding Corporation,Canterbury Park Holding Corporation - Common Stock,G,N,N,100,0.0015143239724858958,65413082.0,355399.0,0.0,2718274.0,0.04178252090533258
CPHD,CEPHEID,CEPHEID - Common Stock,Q,N,N,100,0.8424546691676781,847357000.0,115718000.0,60637000.0,-48530000.0,-0.07232467265373277
CPHR,Cipher Pharmaceuticals Inc.,Cipher Pharmaceuticals Inc. - Common Shares,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
CPIX,Cumberland Pharmaceuticals Inc.,Cumberland Pharmaceuticals Inc. - Common Stock,Q,N,N,100,0.0586215684709269,104549283.0,28212635.0,31802324.0,-3537759.0,-0.07943892894837698
CPLA,Capella Education Company,Capella Education Company - Common Stock,Q,N,N,100,0.05227982236292485,286765000.0,117885000.0,16639000.0,23505000.0,0.1543933631544722
CPLP,Capital Product Partners L.P.,Capital Product Partners L.P. - common units representing limited partner interests,Q,N,N,100,0.0,619720000.0,73450000.0,57109000.0,-104000.0,-0.00021260893652601086
CPRT,"Copart, Inc.","Copart, Inc. - Common Stock",Q,N,N,100,0.19487708785449814,3048605000.0,93511000.0,388553000.0,591693000.0,0.2305410277879839
CPRX,"Catalyst Pharmaceutical Partners, Inc.","Catalyst Pharmaceutical Partners, Inc. - Common Stock",S,N,N,100,0.010818788953859569,112376230.0,89511710.0,0.0,31875337.0,1.3940960492501044
CPSI,"Computer Programs and Systems, Inc.","Computer Programs and Systems, Inc. - Common Stock",Q,N,N,100,0.5851085181749636,339589000.0,7357000.0,233326000.0,20468000.0,0.20694396699896872
CPSS,"Consumer Portfolio Services, Inc.","Consumer Portfolio Services, Inc. - Common Stock",G,N,N,100,0.07653599345483937,2537462000.0,8799000.0,0.0,14862000.0,0.005877414269912598
CPST,Capstone Turbine Corporation,Capstone Turbine Corporation - Common Stock,G,N,D,100,1.7169016663614722,78665000.0,16730000.0,19000.0,-16659000.0,-0.2690580786872537
CPTA,Capitala Finance Corp.,Capitala Finance Corp. - Common Stock,Q,N,N,100,1.7951159131161896,435930000.0,62776000.0,0.0,-16026000.0,-0.042947415812238376
CPXX,Celator Pharmaceuticals Inc.,Celator Pharmaceuticals Inc. - Common Stock,S,N,N,100,0.25221845650474717,69405552.0,67541467.0,0.0,-19315348.0,-10.361838650061559
CRAI,"CRA International,Inc.","CRA International,Inc. - Common Stock",Q,N,N,100,0.8060540781083282,533243000.0,25639000.0,94980000.0,20747000.0,0.050280642909767734
CRAY,Cray Inc,Cray Inc - Common Stock,Q,N,N,100,0.22777524380443517,459671000.0,147533000.0,16784000.0,-71681000.0,-0.2426952064302498
CRDC,"Cardica, Inc.","Cardica, Inc. - Common Stock",G,N,D,100,0.0,0.0,0.0,0.0,0.0,
CRDS,"Crossroads Systems, Inc.","Crossroads Systems, Inc. - Common Stock",S,N,N,100,0.0,3835000.0,1706000.0,0.0,-716000.0,-0.33630812588069514
CRDT,WisdomTree Strategic Corporate Bond Fund,WisdomTree Strategic Corporate Bond Fund,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
CREE,"Cree, Inc.","Cree, Inc. - Common Stock",Q,N,N,100,0.2466099178461843,2796600000.0,433300000.0,721900000.0,-375100000.0,-0.22852443036432313
CREG,China Recycling Energy Corporation,China Recycling Energy Corporation - Common Stock,G,N,N,100,0.006255404195875415,159972395.0,50845538.0,0.0,-65996898.0,-0.6047722789267174
CRESW,Cresud S.A.C.I.F. y A.,Cresud S.A.C.I.F. y A. - Warrants 5/22/2015,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CRESY,Cresud S.A.C.I.F. y A.,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock",Q,N,N,100,0.0,12041000000.0,0.0,0.0,-670517647.0588,-0.05568620937287601
CRIS,"Curis, Inc.","Curis, Inc. - Common Stock",G,N,N,100,-0.0,35107000.0,15400000.0,0.0,-32141000.0,-1.630943319632618
CRME,Cardiome Pharma Corporation,Cardiome Pharma Corporation - Ordinary Shares (Canada),S,N,N,100,0.0,0.0,0.0,0.0,-20000000.0,-inf
CRMT,America's Car,"America's Car-Mart, Inc. - Common Stock",Q,N,N,100,0.6337641855521651,597893000.0,2083000.0,0.0,47585000.0,0.0798660646850506
CRNT,Ceragon Networks Ltd.,Ceragon Networks Ltd. - Ordinary Shares,Q,N,N,100,0.0,1079000000.0,29754000.0,0.0,23046000.0,0.0219643439193478
CROX,"Crocs, Inc.","Crocs, Inc. - Common Stock",Q,N,N,100,4.254283253038956,836240000.0,107038000.0,47945000.0,119497000.0,0.1754066380235359
CRRC,Courier Corporation,Courier Corporation - Common Stock,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CRRS,"Corporate Resource Services, Inc.","Corporate Resource Services, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
CRTN,"Cartesian, Inc.","Cartesian, Inc. - Common Stock",G,N,N,100,0.0,0.0,0.0,0.0,-6243000.0,-inf
CRTO,Criteo S.A.,Criteo S.A. - American Depositary Shares,Q,N,N,100,0.16265895735688748,1790384000.0,418763000.0,403986000.0,90745000.0,0.09378019604499631
CRUS,"Cirrus Logic, Inc.","Cirrus Logic, Inc. - Common Stock",Q,N,N,100,0.11735720862304347,1647540000.0,342301000.0,333037000.0,89991000.0,0.09256409676178408
CRVL,CorVel Corp.,CorVel Corp. - Common Stock,Q,N,N,100,0.5215318180642826,422080000.0,89628000.0,39462000.0,46703000.0,0.1594013447557937
CRWN,"Crown Media Holdings, Inc.","Crown Media Holdings, Inc. - Class A Common Stock",Q,N,N,100,0.5307374048940983,1124158000.0,117345000.0,0.0,86083000.0,0.08550048519437076
CRWS,"Crown Crafts, Inc.","Crown Crafts, Inc. - Common Stock",S,N,N,100,0.1335562880446551,62150000.0,41000.0,12916000.0,5019000.0,0.1020267111174354
CRZO,"Carrizo Oil & Gas, Inc.","Carrizo Oil & Gas, Inc. - Common Stock",Q,N,N,100,1.3238980608005315,3690224000.0,2280000.0,0.0,404427000.0,0.10966191460607862
CSBK,Clifton Bancorp Inc.,Clifton Bancorp Inc. - Common Stock,Q,N,N,100,0.6398203280058498,1099073000.0,11901000.0,0.0,5000000.0,0.004599088276740019
CSCD,"Cascade Microtech, Inc.","Cascade Microtech, Inc. - Common Stock",G,N,N,100,0.0,135473000.0,34905000.0,20989000.0,12350000.0,0.15519169630178817
CSCO,"Cisco Systems, Inc.","Cisco Systems, Inc. - Common Stock",Q,N,N,100,0.5373442175289778,92492000000.0,8587000000.0,35685000000.0,11621000000.0,0.2409995852343426
CSF,Compass EMP U.S. Discovery 500 Enhanced Volatility Weighted Fund,Compass EMP U.S. Discovery 500 Enhanced Volatility Weighted Fund,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
CSFL,"CenterState Banks, Inc.","CenterState Banks, Inc. - Common Stock",Q,N,N,100,0.07641164932174965,17142025000.0,490058000.0,1208924000.0,225396000.0,0.014595310004640925
CSGP,"CoStar Group, Inc.","CoStar Group, Inc. - Common Stock",Q,N,N,100,0.04797696025332446,3853986000.0,1070731000.0,2303216000.0,314963000.0,0.656119606948602
CSGS,"CSG Systems International, Inc.","CSG Systems International, Inc. - Common Stock",Q,N,N,100,0.9359144164424296,1207157000.0,160630000.0,341941000.0,66130000.0,0.09385653419170974
CSII,"Cardiovascular Systems, Inc.","Cardiovascular Systems, Inc. - Common Stock",Q,N,N,100,0.1492969540490562,224192000.0,65467000.0,20571000.0,-255000.0,-0.0018457663187457474
CSIQ,Canadian Solar Inc.,Canadian Solar Inc. - common shares,Q,N,N,100,0.0,4860000000.0,370154000.0,1005000.0,237070000.0,0.052813187190190077
CSOD,"Cornerstone OnDemand, Inc.","Cornerstone OnDemand, Inc. - Common Stock",Q,N,N,100,0.46964324024179405,966101000.0,215907000.0,56940000.0,-4054000.0,-0.005847784506111757
CSPI,CSP Inc.,CSP Inc. - Common Stock,G,N,N,100,0.032897331405284606,59369000.0,18099000.0,37000.0,-371000.0,-0.008997647515339656
CSQ,Calamos Strategic Total Return Fund,Calamos Strategic Total Return Fund - Common Stock,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CSRE,CSR plc,CSR plc - American Depositary Shares,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CSTE,CaesarStone Sdot,CaesarStone Sdot-Yam Ltd. - Ordinary Shares,Q,N,N,100,0.0,2431000000.0,86750000.0,0.0,24405000.0,0.010410579076463687
CSUN,"China Sunergy Co., Ltd.","China Sunergy Co., Ltd. - American Depositary Shares, each representing 18 ordinary shares",Q,N,D,100,0.0,0.0,0.0,0.0,0.0,
CSWC,Capital Southwest Corporation,Capital Southwest Corporation - Common Stock,Q,N,N,100,0.7532756881307167,585033000.0,30019000.0,0.0,33058000.0,0.059562461487457974
CTAS,Cintas Corporation,Cintas Corporation - Common Stock,Q,N,N,100,0.8239173915541546,7901980000.0,234441000.0,0.0,884981000.0,0.11541917165338188
CTBI,"Community Trust Bancorp, Inc.","Community Trust Bancorp, Inc. - Common Stock",Q,N,N,100,0.09471837055974604,4366003000.0,264683000.0,0.0,64540000.0,0.015736397062409174
CTCM,"CTC Media, Inc.","CTC Media, Inc. - Common Stock",Q,N,N,100,0.0,378742000.0,209787000.0,0.0,-490277000.0,-2.901820011245598
CTCT,"Constant Contact, Inc.","Constant Contact, Inc. - Common Stock",Q,N,N,100,0.0,348431000.0,129831000.0,96399000.0,14315000.0,0.11714306756900517
CTG,"Computer Task Group, Incorporated","Computer Task Group, Incorporated - Common Stock",Q,N,N,100,0.320867806026934,158706000.0,10800000.0,25120000.0,4125000.0,0.033595035264606714
CTHR,Charles & Colvard Ltd,Charles & Colvard Ltd - Common Stock,Q,N,N,100,0.0227973620671134,55971239.0,12687976.0,133081.0,2275467.0,0.05273365938526053
CTIB,CTI Industries Corporation,CTI Industries Corporation - Common Stock,S,N,N,100,2.0706068442117886,32897091.0,126647.0,0.0,-3585709.0,-0.1094189935296574
CTIC,CTI BioPharma Corp.,CTI BioPharma Corp. - Common Stock,S,N,N,100,0.3276892742011205,58582000.0,34917000.0,0.0,-29320000.0,-1.2389604901753644
CTRE,"CareTrust REIT, Inc.","CareTrust REIT, Inc. - Common Stock",Q,N,N,100,0.2842749108881428,1524766000.0,5749000.0,0.0,57923000.0,0.03813189714137498
CTRL,Control4 Corporation,Control4 Corporation - Common Stock,Q,N,N,100,0.05812145264386875,257357000.0,19828000.0,56792000.0,43840000.0,0.2425623972955178
CTRN,"Citi Trends, Inc.","Citi Trends, Inc. - Common Stock",Q,N,N,100,0.8975737211246243,442250000.0,23731000.0,0.0,21374000.0,0.05107056071528413
CTRP,"Ctrip.com International, Ltd.","Ctrip.com International, Ltd. - American Depositary Shares",Q,N,N,100,0.0,28325000000.0,3383748826.5359,2008927273.256,160926193.9219,0.007017439428388663
CTRX,Catamaran Corporation,Catamaran Corporation - Common Stock,Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
CTSH,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation - Class A Common Stock,Q,N,N,100,0.08447019248738553,15844000000.0,2343000000.0,4886000000.0,2101000000.0,0.24387695879280324
